year	month	day	max_wind_gust	xwser	avg_wind_speed	awser	avg_wind_dir	awder	sol_rad	soler	max_air_temp	xater	min_air_temp	nater	avg_air_temp	aater	max_rel_hum	xrher	min_rel_hum	nrher	avg_rel_hum	arher	avg_dewpt_temp	adper	precip	pcer	pot_evapot	pevaper	max_soiltemp_4in_sod	xst4soder	min_soiltemp_4in_sod	nst4soder	avg_soiltemp_4in_sod	ast4soder	max_soiltemp_8in_sod	xst8soder	min_soiltemp_8in_sod	nst8soder	avg_soiltemp_8in_sod	ast8soder	max_soiltemp_4in_bare	xst4bareer	min_soiltemp_4in_bare	nst4bareer	avg_soiltemp_4in_bare	ast4bareer	max_soiltemp_2in_bare	xst2bareer	min_soiltemp_2in_bare	nst2bareer	avg_soiltemp_2in_bare	ast2bareer	site
2018	1	18	19.7		8.4		202.9		13.5		34.4		13.2		23.5		81.1		42.6		65.4		13.1		0.00		0.06		34.2		34.0		34.1		33.4		33.1		33.3		32.0		31.6		31.8		31.4		29.4		30.4		siu
2018	1	19	26.8		10.7		203.8		13.1		42.6		24.5		33.1		72.9		40.4		58.9		19.9		0.00		0.08		34.1		33.9		34.0		33.3		33.1		33.2		32.0		31.7		31.9		31.6		30.1		30.9		siu
2018	1	20	25.2		10.9		204.3		8.6		51.1		35.0		42.9		91.2		49.0		69.1		33.3		0.02		0.06		34.2		34.0		34.1		33.3		33.1		33.2		32.2		32.0		32.0		31.8		31.2		31.6		siu
2018	1	21	24.2		10.6		190.6		2.9		58.1		51.0		54.4		98.6		69.4		91.2		51.8		---	M	0.03		34.2		34.1		34.2		33.3		33.1		33.2		37.4		32.1		32.7		40.4		31.8		34.1		siu
2018	1	22	38.8		15.5		198.5		11.0		60.6		41.7		54.0		97.0		33.5		64.4		41.4		0.94		0.11		39.3		34.1		36.6		36.7		33.0		33.9		48.7		37.4		43.7		52.2		40.2		45.4		siu
2018	1	23	27.3		10.9		283.8		2.4		42.1		35.0		37.7		74.3		54.6		67.9		28.0		0.00		0.04		39.0		38.3		38.6		37.2		36.6		37.0		42.1		37.1		39.0		40.2		18.9		37.6		siu
2018	1	24	15.6		4.2		235.9		12.4		44.5		23.9		33.4		98.1		49.9		73.5		25.3		0.00		0.06		40.0		37.3		38.5		37.7		36.2		37.0		42.7		35.0		37.9		44.9		33.6		37.1		siu
2018	1	25	25.0		8.8		174.3		13.8		59.5		22.8		42.7		100.0		28.1		62.6		28.2		0.01		0.11		40.2		36.8		38.4		38.1		36.0		36.9		43.1		34.7		38.2		45.3		33.3		37.7		siu
2018	1	26	34.9		12.8		191.3		13.1		59.6		39.0		51.3		64.2		25.7		40.7		27.4		0.00		0.14		42.4		38.8		40.6		40.0		37.5		38.5		44.8		36.3		40.5		47.2		34.4		40.4		siu
2018	1	27	26.8		6.4		229.0		3.7		55.1		30.0		47.1		100.4		58.8		83.8		42.0		0.62		0.04		45.2		42.1		43.6		42.6		39.9		41.3		47.8		40.7		44.2		50.2		37.3		44.4		siu
2018	1	28	11.8		1.8		196.0		14.6		57.3		23.1		38.5		101.1		29.0		74.2		28.8		0.01		0.08		43.6		39.8		41.9		41.9		39.1		40.4		46.8		36.4		40.9		49.2		34.4		39.9		siu
2018	1	29	21.9		9.1		324.0		3.5		41.4		20.9		31.0		85.2		58.3		72.2		23.0		0.00		0.03		42.3		39.2		40.6		40.8		38.5		39.5		41.5		35.5		37.5		39.5		33.8		35.5		siu
2018	1	30	17.7		4.9		226.6		12.9		38.0		15.2		27.3		95.0		35.1		66.0		16.3		0.00		0.07		39.2		37.5		38.2		38.5		36.9		37.4		36.5		34.4		35.1		35.1		33.0		33.6		siu
2018	1	31	37.6		13.9		207.5		12.1		54.9		32.6		44.9		62.4		41.1		48.7		26.7		0.00		0.11		41.2		37.4		39.0		38.9		36.4		37.3		42.1		34.2		37.3		44.2		33.1		37.1		siu


																																																					
M = Missing Data																																																					
E = Estimated Data	


If ICN data are used, the program and network should be referenced.  Our suggested citation is
Water and Atmospheric Resources Monitoring Program. Illinois Climate Network. (2018). Illinois State Water Survey, 2204 Griffith Drive, Champaign, IL 61820-7495. http://dx.doi.org/10.13012/J8MW2F2Q.
