year	month	day	max_wind_gust	xwser	avg_wind_speed	awser	avg_wind_dir	awder	sol_rad	soler	max_air_temp	xater	min_air_temp	nater	avg_air_temp	aater	max_rel_hum	xrher	min_rel_hum	nrher	avg_rel_hum	arher	avg_dewpt_temp	adper	precip	pcer	pot_evapot	pevaper	max_soiltemp_4in_sod	xst4soder	min_soiltemp_4in_sod	nst4soder	avg_soiltemp_4in_sod	ast4soder	max_soiltemp_8in_sod	xst8soder	min_soiltemp_8in_sod	nst8soder	avg_soiltemp_8in_sod	ast8soder	max_soiltemp_4in_bare	xst4bareer	min_soiltemp_4in_bare	nst4bareer	avg_soiltemp_4in_bare	ast4bareer	max_soiltemp_2in_bare	xst2bareer	min_soiltemp_2in_bare	nst2bareer	avg_soiltemp_2in_bare	ast2bareer	site
2018	1	14	23.0		7.3		184.8		4.1		18.4		-3.0		9.7		96.0		66.3		83.7		5.7		0.06		0.01		32.5		31.2		31.8		31.8		31.2		31.5		26.4		18.1		22.2		25.7		14.4		20.3		fre
2018	1	15	20.1		8.4		253.2		5.0		19.4		4.2		13.0		97.0		84.7		91.5		11.0		0.06		0.01		33.0		32.0		32.6		31.4		31.2		31.3		29.3		26.3		28.4		28.9		25.7		28.0		fre
2018	1	16	18.1		6.6		315.1		8.3		18.3		2.0		10.4		92.0		73.4		84.2		6.6		0.00		0.02		33.2		32.9		33.1		31.6		31.3		31.4		29.7		29.3		29.5		29.6		28.8		29.2		fre
2018	1	17	22.8		8.0		230.9		9.3		18.3		-5.1		8.8		91.4		73.3		82.1		4.4		0.00		0.02		33.2		32.7		32.9		31.4		31.3		31.3		29.4		28.5		29.0		29.1		28.0		28.7		fre
2018	1	18	22.5		9.1		217.8		8.5		30.2		13.2		21.8		85.9		65.6		77.4		15.8		0.00		0.03		33.2		32.8		33.0		31.4		31.2		31.3		29.8		28.9		29.4		29.7		28.5		29.1		fre
2018	1	19	20.7		7.7		199.7		7.9		38.5		21.2		31.3		87.0		68.5		78.2		25.2		0.00		0.04		33.4		33.0		33.2		31.5		31.3		31.4		30.5		29.4		29.9		30.4		29.0		29.7		fre
2018	1	20	10.1		3.2		196.8		8.5		45.2		28.0		35.7		99.0		67.5		84.6		31.3		0.00		0.04		33.6		33.4		33.5		31.6		31.5		31.5		30.8		30.2		30.5		30.9		29.8		30.4		fre
2018	1	21	10.4		2.6		93.3		1.4		39.6		32.0		37.0		101.0		93.0		98.6		36.6		0.05		0.01		33.8		33.6		33.7		31.7		31.6		31.6		31.4		30.7		31.1		31.5		30.6		31.1		fre
2018	1	22	19.6		5.3		124.1		2.5		46.4		34.8		38.9		101.4		99.4		100.8		39.1		0.75		0.01		33.9		33.8		33.8		31.7		31.6		31.7		31.6		31.3		31.5		31.9		31.5		31.6		fre
2018	1	23	22.1		8.3		324.4		3.0		34.9		25.5		28.9		100.4		78.8		89.9		26.2		0.02		0.02		33.9		33.8		33.9		31.8		31.7		31.7		31.7		31.6		31.7		31.9		14.4		31.8		fre
2018	1	24	10.8		3.5		282.6		3.9		30.1		23.5		26.1		95.2		71.9		85.5		22.3		0.00		0.02		33.9		33.9		33.9		32.0		31.7		31.8		31.8		31.7		31.7		31.9		31.6		31.8		fre
2018	1	25	13.6		4.4		139.1		9.5		41.7		22.4		31.6		98.3		71.8		89.1		28.6		0.00		0.04		33.9		33.9		33.9		32.1		31.7		31.8		31.8		30.6		31.3		31.6		29.1		30.9		fre
2018	1	26	22.5		10.1		175.5		6.1		47.2		29.0		41.0		98.9		62.3		72.6		32.7		0.00		0.05		33.9		33.9		33.9		31.9		31.8		31.8		31.7		31.2		31.5		32.2		30.9		31.5		fre
2018	1	27	17.2		5.1		241.4		10.1		46.1		28.7		37.4		96.7		49.9		77.0		30.5		0.00		0.05		34.0		33.9		33.9		32.2		31.8		31.8		31.8		31.6		31.7		32.1		31.8		31.8		fre
2018	1	28	14.2		5.5		207.8		3.1		32.3		23.7		27.4		99.0		78.1		86.5		23.9		0.00		0.02		34.0		33.9		33.9		32.1		31.8		31.9		31.8		31.7		31.7		31.9		31.5		31.8		fre
2018	1	29	15.7		5.6		214.4		6.5		25.5		14.7		21.7		86.7		58.4		74.6		14.7		0.00		0.03		34.0		33.9		33.9		32.0		31.9		32.0		31.8		26.6		30.4		31.5		24.7		29.5		fre
2018	1	30	23.2		7.7		206.8		9.4		29.5		9.2		21.4		89.1		53.0		71.3		13.3		0.00		0.04		33.9		33.3		33.6		32.0		31.9		31.9		30.2		22.9		27.0		30.6		21.1		26.3		fre
2018	1	31	23.9		7.5		241.8		5.3		41.8		28.5		33.9		78.7		57.6		68.0		24.4		0.00		0.04		33.7		33.4		33.5		31.9		31.8		31.9		31.3		28.4		30.0		31.4		27.6		29.9		fre


																																																					
M = Missing Data																																																					
E = Estimated Data																																																					
																																																					

If ICN data are used, the program and network should be referenced.  Our suggested citation is
Water and Atmospheric Resources Monitoring Program. Illinois Climate Network. (2018). Illinois State Water Survey, 2204 Griffith Drive, Champaign, IL 61820-7495. http://dx.doi.org/10.13012/J8MW2F2Q.
