year	month	day	max_wind_gust	xwser	avg_wind_speed	awser	avg_wind_dir	awder	sol_rad	soler	max_air_temp	xater	min_air_temp	nater	avg_air_temp	aater	max_rel_hum	xrher	min_rel_hum	nrher	avg_rel_hum	arher	avg_dewpt_temp	adper	precip	pcer	pot_evapot	pevaper	max_soiltemp_4in_sod	xst4soder	min_soiltemp_4in_sod	nst4soder	avg_soiltemp_4in_sod	ast4soder	max_soiltemp_8in_sod	xst8soder	min_soiltemp_8in_sod	nst8soder	avg_soiltemp_8in_sod	ast8soder	max_soiltemp_4in_bare	xst4bareer	min_soiltemp_4in_bare	nst4bareer	avg_soiltemp_4in_bare	ast4bareer	max_soiltemp_2in_bare	xst2bareer	min_soiltemp_2in_bare	nst2bareer	avg_soiltemp_2in_bare	ast2bareer	site
2018	1	19	23.0		14.0		211.1		9.9		39.4		23.0		32.5		79.7		62.9		72.1		24.5		0.00		0.05		33.4		33.0		33.1		33.0		31.9		32.3		33.6		33.3		33.4		32.5		31.5		31.9		dek
2018	1	20	18.6		8.1		216.5		9.9		46.2		30.2		37.6		95.7		68.7		82.5		32.6		0.00		0.05		33.5		33.3		33.4		33.2		31.9		32.4		33.9		33.6		33.8		33.4		32.3		32.6		dek
2018	1	21	12.1		6.4		133.1		1.9		44.3		35.8		39.4		97.7		93.8		97.0		38.6		0.01		0.01		33.5		33.4		33.5		33.9		32.1		32.6		34.0		33.9		34.0		33.7		33.0		33.2		dek
2018	1	22	42.6		13.1		182.9		3.3		56.5		34.4		46.1		98.3		76.9		92.2		43.9		0.71		0.02		33.6		33.5		33.5		34.9		31.2		32.8		34.9		34.0		34.2		40.1		33.3		35.6		dek
2018	1	23	20.3		5.4		309.5		2.6		36.3		26.7		30.4		95.4		72.7		85.4		26.6		0.01		0.02		33.6		33.6		33.6		34.0		31.9		32.7		34.9		34.3		34.5		34.2		21.2		33.6		dek
2018	1	24	13.9		5.5		264.9		1.7		27.9		23.8		26.2		95.0		75.2		87.0		22.8		0.01		0.01		33.8		33.6		33.7		33.6		31.8		32.9		35.3		34.9		35.1		34.7		33.4		33.7		dek
2018	1	25	21.1		9.4		157.5		11.1		43.6		23.9		32.2		96.2		66.0		87.9		28.9		0.00		0.04		33.9		33.7		33.8		34.0		32.1		33.0		35.3		35.0		35.2		34.4		33.5		33.7		dek
2018	1	26	32.4		17.4		184.6		8.0		47.9		33.5		40.6		91.1		61.0		75.2		33.2		0.00		0.06		34.0		33.9		33.9		33.9		31.9		33.0		38.1		35.1		36.0		38.0		33.6		34.6		dek
2018	1	27	22.7		9.6		246.5		11.6		46.4		33.1		39.5		91.1		52.2		74.7		31.9		0.00		0.07		35.1		34.0		34.4		33.9		32.6		33.2		43.6		37.6		39.9		46.2		35.4		38.9		dek
2018	1	28	19.2		7.8		235.0		7.0		39.0		26.8		31.0		96.9		75.1		87.2		27.6		0.00		0.03		34.8		34.6		34.7		34.2		32.8		33.3		38.9		36.8		37.6		38.8		34.6		35.4		dek
2018	1	29	22.6		10.9		241.1		3.7		27.2		14.1		21.7		90.2		63.8		76.7		15.4		0.00		0.02		34.8		34.6		34.7		34.8		33.0		33.4		37.0		35.4		36.2		34.8		33.1		34.2		dek
2018	1	30	32.0		11.0		197.6		11.6		29.4		9.8		22.1		90.1		60.2		74.9		15.2		0.00		0.05		34.6		34.4		34.5		34.2		33.1		33.5		35.4		34.5		34.7		33.3		29.7		32.0		dek
2018	1	31	29.8		13.2		230.0		5.5		40.5		28.5		34.0		83.2		57.0		70.8		25.5		0.00		0.05		34.5		34.4		34.4		34.4		33.2		33.6		34.6		34.4		34.5		34.2		31.4		32.6		dek


																																																					
M = Missing Data																																																					
E = Estimated Data																																																					
																																																					
If ICN data are used, the program and network should be referenced.  Our suggested citation is
Water and Atmospheric Resources Monitoring Program. Illinois Climate Network. (2018). Illinois State Water Survey, 2204 Griffith Drive, Champaign, IL 61820-7495. http://dx.doi.org/10.13012/J8MW2F2Q.																																																				
