year	month	day	max_wind_gust	xwser	avg_wind_speed	awser	avg_wind_dir	awder	sol_rad	soler	max_air_temp	xater	min_air_temp	nater	avg_air_temp	aater	max_rel_hum	xrher	min_rel_hum	nrher	avg_rel_hum	arher	avg_dewpt_temp	adper	precip	pcer	pot_evapot	pevaper	max_soiltemp_4in_sod	xst4soder	min_soiltemp_4in_sod	nst4soder	avg_soiltemp_4in_sod	ast4soder	max_soiltemp_8in_sod	xst8soder	min_soiltemp_8in_sod	nst8soder	avg_soiltemp_8in_sod	ast8soder	max_soiltemp_4in_bare	xst4bareer	min_soiltemp_4in_bare	nst4bareer	avg_soiltemp_4in_bare	ast4bareer	max_soiltemp_2in_bare	xst2bareer	min_soiltemp_2in_bare	nst2bareer	avg_soiltemp_2in_bare	ast2bareer	site
2018	1	29	19.9		6.7		318.7		2.1		41.6		26.2		31.4		82.8		56.3		73.8		24.0		0.00		0.02		40.1		36.2		38.0		41.2		39.0		40.1		42.3		36.3		38.5		40.5		33.9		36.1		rnd
2018	1	30	13.4		3.5		237.3		13.2		38.3		20.6		29.4		84.1		37.0		62.0		17.4		0.00		0.06		37.1		34.9		35.7		39.0		37.4		38.0		37.5		34.9		35.9		38.2		32.8		34.1		rnd
2018	1	31	25.9		7.7		202.9		11.6		54.2		32.1		43.8		73.9		39.9		53.0		27.5		0.00		0.09		40.6		35.0		37.3		39.6		37.0		38.1		42.4		35.0		37.9		46.1		33.2		37.6		rnd


																																																					
M = Missing Data																																																					
E = Estimated Data																																																					
																																																					

If ICN data are used, the program and network should be referenced.  Our suggested citation is
Water and Atmospheric Resources Monitoring Program. Illinois Climate Network. (2018). Illinois State Water Survey, 2204 Griffith Drive, Champaign, IL 61820-7495. http://dx.doi.org/10.13012/J8MW2F2Q.
